ID,Address,Business Type,Company Name,Local Authorities,Products Sold,Status
5576,"129 Park Street,  AB24 5LH",Other Retail,LA Vapes,Aberdeen City,Nicotine Vapour Products Only,Active
5577,"401-403 Laburnum Road, Viewpark G71 5NG",Convenience Store,Laburnum Stores,North Lanarkshire,Tobacco Only,Active
5578,"Hillbarns, Aberlemno DD8 3PH",Mobile Trade,Lachlan Macleod,Angus,Tobacco Only,Active
5579,"Lady Street,  DG12 5AX",Entertainment Venue,R J Towers & Partners,Dumfries and Galloway,Tobacco Only,Active
5580,"12 Ladyacre Road,  ML11 7LQ",Forecourt Garage,Daniel Ross (Engineers) Ltd,South Lanarkshire,Tobacco And Nicotine Vapour Products,Active
5581,"Ladybank Supersave, 17 Commercial Road KY15 7JS",Convenience Store,Ladybank Supersave,Fife,Tobacco Only,Active
5582,"Grangemouth Express,  FK2 9DA",Convenience Store,Ladymill Express,Falkirk,Tobacco Only,Inactive
5583,"Newyearfield, Ladywell EH54 6AB",Convenience Store,The Co-operative Group Food Ltd,West Lothian,Tobacco And Nicotine Vapour Products,Active
5584,"22 Fernbank, Ladywell EH54 6DT",Convenience Store,Superfare,West Lothian,Tobacco Only,Active
5585,"16 Thymebank, Ladywell EH54 6HH",Confectionary / Tobacconist / Newsagents,Ladywell Superstore,West Lothian,Tobacco Only,Active
5586,"2 Glencraig Street,  ML6 9AR",Confectionary / Tobacconist / Newsagents,Lafar's Store,North Lanarkshire,Tobacco Only,Active
5587,"Laggan,  PH20 1AH",Other Retail,Laggan Stores Ltd,Highland,Tobacco Only,Inactive
5588,"Laide Post Office, Laide IV22 2NB",Convenience Store,Laide Services Limited,Highland,Tobacco And Nicotine Vapour Products,Active
5589,"95 Bruce Gardens, Dalneigh IV3 5HF",Convenience Store,Laidlaws Newsagents Limited,Highland,Tobacco And Nicotine Vapour Products,Active
5590,"114/116 Main Street, Bainsford FK2 7PA",Convenience Store,Laings (Keystore),Falkirk,Tobacco And Nicotine Vapour Products,Active
5591,"Laird & Dog, 5 High Street EH18 1NA",Public House,Three Thistles PLC,Midlothian,Tobacco Only,Active
5592,"Main Street,  IV27 4DB",Hotel,Lairg Highland Hotel,Highland,Tobacco Only,Active
5593,"56 Saughton Mains Gardens,  EH11 3QE",Confectionary / Tobacconist / Newsagents,Lakshya Enterprise Limited,Edinburgh City,Tobacco Only,Inactive
5594,"201 Auchmead Road,  PA16 0LN",Convenience Store,Costcutter Fancy Farm,Inverclyde,Tobacco Only,Inactive
5595,"201 Auchmead Road,  PA16 0LN",Convenience Store,Lalleys,Inverclyde,Tobacco And Nicotine Vapour Products,Active
5596,"2-8 fife Road ,  PA16 0PN",Convenience Store,Lalleys,Inverclyde,Tobacco And Nicotine Vapour Products,Active
5597,"19-21 Gleninver Road,  PA16 9LA",Convenience Store,Lalleys,Inverclyde,Tobacco And Nicotine Vapour Products,Active
5598,"19-21 Gleninver road,  PA16 9LA",Convenience Store,Lalley's express,Inverclyde,Tobacco Only,Inactive
5599,"130 WESTBURN ROAD, WESTBURN CAMBUSLANG G72 7SY",Convenience Store,LALLIS FOODMARKET,South Lanarkshire,Tobacco Only,Inactive
5600,"Lallis Foodmarket, 130 Westburn Road, Cambuslang G72 7SY",Confectionary / Tobacconist / Newsagents,Lalli’s Foodmarket ,South Lanarkshire,Tobacco And Nicotine Vapour Products,Active
5601,"UNION STREET, COUPER ANGUS PH13 9AF",Forecourt Garage,Lamb and Gardiner Ltd,Perth and Kinross,Tobacco And Nicotine Vapour Products,Active
5602,"Scoonie Road,  KY8 4SE",Forecourt Garage,Lamberts Garage,Fife,Tobacco Only,Inactive
5603,"7 kilfinan street,  G22 6QR",Convenience Store,lambhill dairy and newsagents,Glasgow City,Tobacco And Nicotine Vapour Products,Active
5604,"703 Balmore road, Lambhill G22 6QT",Confectionary / Tobacconist / Newsagents,Lambhill postoffice & store,Glasgow City,Tobacco Only,Active
5605,"Main Street, Lamlash KA27 8LX",Convenience Store,The Co-operative Group Food Ltd,North Ayrshire,Tobacco And Nicotine Vapour Products,Active
5606,"B & M Bargains Ltd, Unit 5, Braidfute Retail Park, 7 Ladyacre Road ML11 7LQ",Other Retail,B&M RETAIL,South Lanarkshire,Nicotine Vapour Products Only,Active
5607,"28 st leonard street,  ML11 7AB",Other Retail,lanark post office,South Lanarkshire,Tobacco Only,Active
5608,"Lancaster Hotel, Esplanade PA34 5AD",Hotel,Lancaster Hotel,Argyll and Bute,Tobacco Only,Inactive
5609,"Ashton Lane,  G12 8SJ",Public House,G1 Group Plc,Glasgow City,Tobacco Only,Active
5610,"East Fortune Market, East Fortune EH39 5LF",Mobile Trade,Lane 7 vaping,East Lothian,Nicotine Vapour Products Only,Active
5611,"1 The Promenade,  KA30 8BG",Public House,Lanes,North Ayrshire,Tobacco Only,Active
5612,"Main Road,  PA14 6XP",Confectionary / Tobacconist / Newsagents,Langbank Village Store,Renfrewshire,Tobacco Only,Inactive
5613,"Loirston Road, Cove Bay AB12 3HE",Public House,AM Retail,Aberdeen City,Tobacco Only,Active
5614,"Co-Operative Retail Services Ltd, Glenesk Road DG13 0ES",Supermarket and Other Retail Outlets,Co-Op Langholm,Dumfries and Galloway,Tobacco And Nicotine Vapour Products,Active
5615,"Glenesk Road,  DG13 0ES",Supermarket and Other Retail Outlets,The Co-operative Group Food Ltd,Dumfries and Galloway,Tobacco And Nicotine Vapour Products,Active
5616,"10 Marmion Road,  TD1 2DE",Convenience Store,Andrew Chambers Trading as Langlee Postoffice,Scottish Borders,Tobacco Only,Active
5617,"70 Glasgow Road,  G82 1JP",Convenience Store,Langs,West Dunbartonshire,Tobacco Only,Active
5618,"33 Langside Place, Langside G41 3DL",Other Catering,Langside Cafe,Glasgow City,Tobacco Only,Active
5619,"192/194 Battlefied Road,  G42 9HN",Confectionary / Tobacconist / Newsagents,Langside Express,Glasgow City,Tobacco Only,Active
5620,"13-15 sinclair drive, battlefield G42 9PR",Confectionary / Tobacconist / Newsagents,langside foodstore,Glasgow City,Tobacco Only,Active
5621,"36 Main street, larbert FK5 3AR",Confectionary / Tobacconist / Newsagents,f&nscotland ltd,Falkirk,Tobacco Only,Inactive
5622,"182 Woodhall Avenue,  ML5 5DD",Confectionary / Tobacconist / Newsagents,Larbertnews T/A Kirkshaws News,North Lanarkshire,Tobacco Only,Inactive
5623,"Unit 2Promenade,  KA30 8BG",Convenience Store,The Co-operative Group Food Ltd,North Ayrshire,Tobacco And Nicotine Vapour Products,Active
5624,"Largue Pharmacy, 12 Gordon Street AB54 8AJ",Other Retail,Largue Pharmacy,Aberdeenshire,Nicotine Vapour Products Only,Active
5625,"80 Machanhill Road,  ML9 2LD",Convenience Store,Jasman Grocers Limited,South Lanarkshire,Tobacco And Nicotine Vapour Products,Active
5626,"118 Union Street,  ML9 1EF",Supermarket and Other Retail Outlets,The Co-operative Group Food Ltd,South Lanarkshire,Tobacco And Nicotine Vapour Products,Active
5627,"Caledonian road,  ML9 1EP",Other Retail,B&M RETAIL,South Lanarkshire,Nicotine Vapour Products Only,Active
5628,"70A Union Street,  ML9 1DR",Confectionary / Tobacconist / Newsagents,Larkhall Bargainz,South Lanarkshire,Tobacco Only,Inactive
5629,"98 union street,  ML9 1EF",Convenience Store,Akshar Retail Limited,South Lanarkshire,Tobacco And Nicotine Vapour Products,Active
5630,"1-3 Machan Road,  ML9 1HX",Forecourt Garage,GROVE RETAIL LTD,South Lanarkshire,Tobacco And Nicotine Vapour Products,Active
5631,"109/111 McNeil Street,  ML9 1BJ",Convenience Store,Larkhall Trading Ltd,South Lanarkshire,Tobacco Only,Inactive
5632,"Unit 9, The Redhouse Industrial Estate, Shieldhill Road, Reddingmuirhead FK2 0DT",Convenience Store,LASA Convenient Store,Falkirk,Tobacco Only,Active
5633,"31 lasswade road,  EH16 6TD",Convenience Store,Lasswade News,Midlothian,Tobacco Only,Inactive
5634,"Last Orders, 11 St Katharines Court KY14 6EB",Off-Licence,Last Orders,Fife,Tobacco Only,Active
5635,"33 Caird Avenue,  DD3 8AS",Confectionary / Tobacconist / Newsagents,latif newsagent,Dundee City,Tobacco Only,Inactive
5636,"7 Market Place,  TD2 6SR",Convenience Store,Rutherford of Lauder Ltd,Scottish Borders,Tobacco Only,Inactive
5637,"40/42 THORNWOOD AVENUE, THORNWOOD G11 7PQ",Convenience Store,laurel mini market,Glasgow City,Tobacco Only,Active
5638,"Aberdeen Road,  AB30 1AG",Convenience Store,The Co-operative Group Food Ltd,Aberdeenshire,Tobacco And Nicotine Vapour Products,Active
5639,"Spar Stores, 13-15 High Street AB30 1AA",Convenience Store,laurencekirk conveniance store,Aberdeenshire,Tobacco Only,Inactive
5640,"1 Brand Gardens,  EH15 3AJ",Mobile Trade,Lauren's Icey,Midlothian,Tobacco Only,Active
5641,"11 - 13 Main Street, Haugh of Urr DG7 3YA",Restaurant,Laurie Arms Hotel,Dumfries and Galloway,Tobacco Only,Inactive
5642,"76 Mary Street, Laurieston FK2 9PS",Convenience Store,The Co-operative Group Food Ltd,Falkirk,Tobacco And Nicotine Vapour Products,Active
5643,"58 Bridge Street,  G5 9HU",Public House,John and James Clancy,Glasgow City,Tobacco Only,Active
5644,"147 main street,  EH37 5SQ",Other Catering,L'oro d'Italia ltd,Midlothian,Tobacco Only,Active
5645,"3 West Tollcross,  EH3 9BP",Nightclub,The Luminar Group,Edinburgh City,Tobacco Only,Inactive
5646,"Lochboisdale Pier Development, Isle of South Uist HS8 5TH",Convenience Store,Lawrence's,Comhairle nan Eilean Siar,Tobacco Only,Inactive
5647,"The Green,  TD6 0EW",Forecourt Garage,Lawries Garage,Scottish Borders,Tobacco Only,Inactive
5648,"LAXMI STORES T/A DAWN TILL DUSK, 110 CORNHILL ROAD AB25 2EH",Confectionary / Tobacconist / Newsagents,LAXMI STORES,Aberdeen City,Tobacco Only,Inactive
5649,"18-20 eastside,  G66 1PY",Other Catering,JULANA FOOD LTD,East Dunbartonshire,Tobacco Only,Active
5650,"703 Alexandra Parade,  G31 3LN",Public House,Suburban Taverns Ltd,Glasgow City,Tobacco Only,Active
5651,"Hotel Annex, 37 Main Street, Leadhills ML12 6XP",Convenience Store,Leadhills General Store,South Lanarkshire,Tobacco And Nicotine Vapour Products,Active
5652,"37 Main Street, Leadhills ML12 6XP",Convenience Store,The Hopetoun Arms,South Lanarkshire,Tobacco Only,Inactive
5653,"Leafield Store, Woodland Road DG9 0AZ",Convenience Store,Declan McCann,Dumfries and Galloway,Tobacco Only,Active
5654,"1 Lower Blackhill Industrial Estate, Lerwick ZE1 0DG",Forecourt Garage,Leask's,Shetland Islands,Tobacco Only,Active
5655,"Ledgowan Road, Achnasheen IV22 2EJ",Hotel,Ledgowan Lodge Hotel,Highland,Tobacco Only,Inactive
5656,"210-212 MAIN STREET, BARRHEAD G78 1SN",Convenience Store,LEE'S,East Renfrewshire,Tobacco Only,Active
5657,"66, west end drive ML4 3AS",Mobile Trade,lees ices,North Lanarkshire,Tobacco Only,Active
5658,"16 Dock Street, Dundee DD1 3DP",Public House,Imperial Tobacco Limited,Dundee City,Tobacco Only,Inactive
5659,"122 High Street,  IV36 1NP",Public House,Legends Bar,Moray,Tobacco Only,Active
5660,"16 Dock street,  DD1 5DN",Public House,TOB (number two) Ltd,Dundee City,Tobacco Only,Inactive
5661,"365 Leith Walk,  EH6 8SD",Off-Licence,Leith Grocers,Edinburgh City,Tobacco Only,Inactive
5662,"Leith Theatre, 28-30 Ferry Road EH6 4AE",Entertainment Venue,FLY Events Ltd,Edinburgh City,Tobacco Only,Active
5663,"271/273 Leith Walk,  EH6 8PD",Convenience Store,Leith Walk Fruits,Edinburgh City,Tobacco And Nicotine Vapour Products,Inactive
5664,"Leith Walk Fruits, 271-273 Leith Walk EH6 8PD",Off-Licence,Leith Walk Fruits,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
5665,"301 leith walk,  EH6 8SA",Convenience Store,leith walk store,Edinburgh City,Tobacco Only,Inactive
5666,"301 Leith Walk,  EH6 8SA",Convenience Store,polbeth mini market,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
5667,"134-136 leithland rd, pollok G53 5AT",Confectionary / Tobacconist / Newsagents,leithland rd post office&newsagents,Glasgow City,Tobacco Only,Active
5668,"45 Main Street, Lennoxtown G66 7HA",Convenience Store,The Co-operative Group Food Ltd,East Dunbartonshire,Tobacco And Nicotine Vapour Products,Active
5669,"1 main street, lennoxtown G66 7HA",Convenience Store,Lennoxtown Convenience Store ,East Dunbartonshire,Tobacco Only,Active
5670,"20 Millerneuk Road, Lenzie G66 5JD",Convenience Store,The Co-operative Group Food Ltd,East Dunbartonshire,Tobacco And Nicotine Vapour Products,Active
5671,"Kirkintilloch Road, Lenzie G66 4LD",Convenience Store,The Co-operative Group Food Ltd,East Dunbartonshire,Tobacco And Nicotine Vapour Products,Active
5672,"Leos Q Save, 296 Duke Street G31 1RZ",Convenience Store,LEOS NEWSAGENT LTD,Glasgow City,Tobacco And Nicotine Vapour Products,Active
5673,"69 Hamilton Road,  ML4 1AG",Other Catering,Leo's Pizzeria Italia,North Lanarkshire,Tobacco Only,Active
5674,"296 Duke Street, Dennistoun G31 1RZ",Convenience Store,Leos Q Save,Glasgow City,Tobacco Only,Active
5675,"Holmsgarth Road, Lerwick ZE1 0PW",Supermarket and Other Retail Outlets,The Co-operative Group Food Ltd,Shetland Islands,Tobacco And Nicotine Vapour Products,Active
5676,"222 Main Street, Cambuslang G72 7EN",Supermarket and Other Retail Outlets,Leslie Doherty Ltd t/a Leslie Chemist,South Lanarkshire,Nicotine Vapour Products Only,Active
5677,"108 Main Street, Cambuslang G72 7EJ",Supermarket and Other Retail Outlets,Leslie Doherty Ltd t/a Leslie Chemist,South Lanarkshire,Nicotine Vapour Products Only,Active
5678,"281 High Street ,  KY6 3AX",Convenience Store,HMR Stores 3,Fife,Tobacco And Nicotine Vapour Products,Active
5679,"139 High Street, Leslie KY6 3DQ",Convenience Store,Leslie Mini Market,Fife,Tobacco And Nicotine Vapour Products,Active
5680,"1 Kinross Road, Leslie KY6 3NE",Confectionary / Tobacconist / Newsagents,Leslie Top Shop,Fife,Tobacco And Nicotine Vapour Products,Inactive
5681,"1 Kinross Road, Leslie KY6 3NE",Confectionary / Tobacconist / Newsagents,AY STORES,Fife,Tobacco And Nicotine Vapour Products,Active
5682,"17 Berwick Street, Shawhead ML5 4NH",Convenience Store,Leslies,North Lanarkshire,Tobacco Only,Active
5683,"Co-Operative Retail Services Ltd, 45 Abbeygreen, Lesmahagow ML11 0EQ",Convenience Store,Lesmahagow Mini Market Ltd,South Lanarkshire,Tobacco And Nicotine Vapour Products,Active
5684,"38 Milton,  ML11 0DU",Confectionary / Tobacconist / Newsagents,Lesmahagow Newsagents,South Lanarkshire,Tobacco Only,Inactive
5685,"38 Milton, Lesmahagow ML11 0DU",Convenience Store,Lesmahagow Newsagents U-Save,South Lanarkshire,Tobacco And Nicotine Vapour Products,Active
5686,"Leswalt Store, Leswalt DG9 0LJ",Convenience Store,Firm of D&G Murdoch,Dumfries and Galloway,Tobacco Only,Active
5687,"Flat, Leswalt Store, Leswalt DG9 0LJ",Convenience Store,Leswalt Store,Dumfries and Galloway,Tobacco And Nicotine Vapour Products,Active
5688,"13a Hamilton Road,  ML4 1AF",Other Retail,Let’s Heal CBD Ltd,North Lanarkshire,Tobacco And Nicotine Vapour Products,Active
5689,"Marlee Road,  PH1 2HL",Entertainment Venue,Letham Community Club,Perth and Kinross,Tobacco Only,Active
5690,"Unit 4 Level 3, How gate Shopping Centre FK1 1HG",Convenience Store,Level 3 News,Falkirk,Tobacco Only,Inactive
5691,"B & M Bargins, Unit 3, Riverside Retail Park, Riverside Road KY8 4LT",Other Retail,B&M RETAIL,Fife,Nicotine Vapour Products Only,Active
5692,"Stagecoach Fife, Leven Bus Station, Shorehead KY8 4NR",Confectionary / Tobacconist / Newsagents,Leven busstation,Fife,Tobacco And Nicotine Vapour Products,Active
5693,"3 Ravensheugh Road,  EH21 7PS",Confectionary / Tobacconist / Newsagents,Levenhall Post Office,East Lothian,Tobacco Only,Active
5694,"3 Ravensheugh Road,  EH21 7PS",Convenience Store,Shads Supermarket LLP,East Lothian,Tobacco And Nicotine Vapour Products,Active
5695,"Unit 2, Lewis Road, South Sheddocksley AB16 6TU",Convenience Store,The Co-operative Group Food Ltd,Aberdeen City,Tobacco And Nicotine Vapour Products,Active
5696,"Lewis Pharmacy, Unit 1, Lewis Road AB16 6TU",Other Retail,A&L Porter Ltd,Aberdeen City,Nicotine Vapour Products Only,Inactive
5697,"Lewiston, Drumnadrochit IV63 6UL",Forecourt Garage,J A Menzies & Sons Ltd,Highland,Tobacco And Nicotine Vapour Products,Active
5698,"Blackburn, Kinellar AB21 0SS",Hotel,The Firm of Adam Craigmile,Aberdeenshire,Tobacco Only,Inactive
5699,"24 green road,  PA2 9AB",Convenience Store,liquat licensed grocer,Renfrewshire,Tobacco Only,Active
5700,"Liberton Gardens,  EH16 6ND",Forecourt Garage,Certas Energy UK Limited,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
5701,"297 Gilmerton Road,  EH16 5UJ",Sports Club,Liberton Golf Club,Edinburgh City,Tobacco Only,Active
5702,"124 bonnygate,  KY15 4LF",Other Catering,l.giacchetto&sons,Fife,Tobacco Only,Active
5703,"50 Liddel Road, Seafar,Cumbernauld G67 1JD",Convenience Store,Liddel road mini market,North Lanarkshire,Tobacco Only,Active
5704,"106 East Main Street, Armadale EH48 2NZ",Convenience Store,Liddell's Grocers,West Lothian,Tobacco Only,Active
5705,"11-17 West Portland Street,  KA10 6AB",Restaurant,Buzzworks Holdings,South Ayrshire,Tobacco Only,Inactive
5706,"43 & 56 shore road, innellan PA23 7TJ",Convenience Store,P&N morris t/a the lido,Argyll and Bute,Tobacco Only,Active
5707,"8 St John Street,  DG8 7JE",Other Catering,Lido Cafe,Dumfries and Galloway,Tobacco Only,Active
5708,"25 Kirk Gate,  KY12 7NA",Nightclub,Cherwell Tobacco,Fife,Tobacco Only,Active
5709,"52 albion road,  EH7 5QZ",Convenience Store,life style express,Edinburgh City,Tobacco Only,Inactive
5710,"life style 58 meldrum road, kirkcaldy KY2 5HX",Convenience Store,wilson supermarket,Fife,Tobacco Only,Inactive
5711,"40-42 wilson avenue, kirkcaldy KY2 5EQ",Convenience Store,wilson supermarket,Fife,Tobacco Only,Inactive
5712,"163 calder street,  G42 7RE",Convenience Store,Life Style,Glasgow City,Tobacco Only,Active
5713,"4 main street coalsnaughton tillicoultry,  FK13 6JP",Off-Licence,firm of a and b javid,Clackmannanshire,Tobacco Only,Inactive
5714,"176 Paisley Road,  PA4 8DS",Convenience Store,Life Style Express,Renfrewshire,Tobacco Only,Inactive
5715,"111 Stravanan Road,  G45 9UT",Convenience Store,hawksrays ltd,Glasgow City,Tobacco And Nicotine Vapour Products,Active
5716,"35 auchnloch road ,  G66 5EY",Off-Licence,mac traders ltd,East Dunbartonshire,Tobacco And Nicotine Vapour Products,Active
5717,"29 tinto st,  ML2 8JD",Convenience Store,lifestyle express tinto store,North Lanarkshire,Tobacco And Nicotine Vapour Products,Active
5718,"107 Elder Park Street, Govan G51 3SS",Convenience Store,Malik Newsagents,Glasgow City,Tobacco Only,Active
5719,"20 Thornhill,  PA5 8JG",Convenience Store,Lifestyle,Renfrewshire,Tobacco Only,Active
5720,"78 ARKLESTON ROAD, PAISLEY PA1 3TS",Convenience Store,LIFESTYLE,Renfrewshire,Tobacco Only,Active
5721,"30 Glebe Street, Kirkhill G72 8LJ",Convenience Store,Lifestyle,South Lanarkshire,Tobacco Only,Inactive
5722,"121-123 Main Street,  ML1 4TJ",Off-Licence,Lifestyle,North Lanarkshire,Tobacco Only,Inactive
5723,"88-90 Stirling Street,  ML6 0AS",Confectionary / Tobacconist / Newsagents,Lifestyle,North Lanarkshire,Tobacco Only,Inactive
5724,"75, Main Street G40 1QB",Convenience Store,Top News & Food Limited,Glasgow City,Tobacco Only,Active
5725,"197 HAMILTON ROAD,  G72 7PJ",Convenience Store,YTK Ltd,South Lanarkshire,Tobacco Only,Inactive
5726,"1611 Great Western Road, Anniesland G13 1LT",Convenience Store,Lifestyle,Glasgow City,Tobacco Only,Active
5727,"240 Paisley Road, Renfrew,  PA4 8AA",Convenience Store,Lifestyle,Renfrewshire,Tobacco Only,Inactive
5728,"4b old gartloch road gartcosh,  G69 8EU",Convenience Store,ashraf enterprise ltd,North Lanarkshire,Tobacco Only,Active
5729,"30 Glebee place,  G72 8LJ",Convenience Store,lifestyle,South Lanarkshire,Tobacco Only,Inactive
5730,"222 Low Waters Road,  ML3 7QR",Convenience Store,A&F(Scot),South Lanarkshire,Tobacco And Nicotine Vapour Products,Inactive
5731,"Lifestyle Express, 45 Henrietta Street KA4 8HN",Convenience Store,s s w hodings pvt ltd,East Ayrshire,Tobacco And Nicotine Vapour Products,Active
5732,"LifeStyle Expess, 199 Main Street G72 0EL",Convenience Store,LifeStyle Express,South Lanarkshire,Tobacco Only,Inactive
